NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-02-11;2021-02-17;Si;;;604.2730;195.6693;136;13506.9419;7570;1818;2.0045;70;6;35;117;19;122;20;5731;1353;1168;3970
CATALUNYA;GLOBAL;2021-02-10;2021-02-16;--;;;0.0000;0.0000;286;0.0000;7197;173;2.8520;51;9;1;208;78;182;23;7029;159;1091;444
CATALUNYA;GLOBAL;2021-02-10;2021-02-16;Si;;;660.3841;233.0767;162;14870.8725;8124;2212;2.0782;70;7;43;142;20;140;21;6084;1663;1096;4000
CATALUNYA;GLOBAL;2021-02-10;2021-02-16;No;274.755;0.914497;300.4440;134.7971;10395;3167.7793;140720;103566;4.6252;1222;235;277;5230;5165;5260;5079;126474;97063;57155;24215
CATALUNYA;GLOBAL;2021-02-09;2021-02-15;--;;;0.0000;0.0000;286;0.0000;7075;194;2.8462;56;9;2;200;86;181;20;6887;175;821;583
CATALUNYA;GLOBAL;2021-02-09;2021-02-15;Si;;;735.1989;333.7889;232;15974.3903;8677;2426;2.7634;75;7;45;202;30;199;30;6434;1853;1210;4389
CATALUNYA;GLOBAL;2021-02-09;2021-02-15;No;277.038;0.890427;311.1292;135.2899;10433;3370.2410;145667;114232;4.4177;1234;219;275;5287;5146;5382;5121;130970;106780;51272;32286
CATALUNYA;GLOBAL;2021-02-08;2021-02-14;No;288.048;0.877744;328.1685;140.6325;10845;3541.8010;152692;120437;4.3796;1252;206;277;5518;5327;5586;5361;137468;112487;45216;36092
CATALUNYA;GLOBAL;2021-02-08;2021-02-14;--;;;0.0000;0.0000;281;0.0000;7098;203;2.7519;59;9;2;199;82;179;16;6903;183;668;660
CATALUNYA;GLOBAL;2021-02-08;2021-02-14;Si;;;805.6974;364.0025;253;17190.1302;9129;2819;2.8438;77;7;55;216;37;218;37;6832;2135;1040;4724
CATALUNYA;GLOBAL;2021-02-07;2021-02-13;--;;;0.0000;0.0000;285;0.0000;7078;202;2.8010;62;10;4;201;84;181;17;6887;182;664;661
CATALUNYA;GLOBAL;2021-02-07;2021-02-13;Si;;;828.7173;365.4413;254;17618.8763;9309;2937;2.7859;83;8;64;217;37;219;37;6972;2217;1056;5098
CATALUNYA;GLOBAL;2021-02-07;2021-02-13;No;288.473;0.866677;332.8498;141.8385;10938;3565.1944;153393;121540;4.3933;1281;219;292;5533;5405;5624;5430;138115;113498;45096;35860
CATALUNYA;GLOBAL;2021-02-06;2021-02-12;No;288.686;0.849056;340.0079;142.4609;10986;3595.4735;155449;121819;4.4072;1312;223;308;5550;5436;5692;5488;139926;113751;43326;36085
CATALUNYA;GLOBAL;2021-02-06;2021-02-12;--;;;0.0000;0.0000;276;0.0000;6920;201;2.7488;68;10;3;191;85;175;15;6733;179;612;680
CATALUNYA;GLOBAL;2021-02-06;2021-02-12;Si;;;877.6347;368.3188;256;18605.8556;9887;3045;2.6572;85;8;63;216;40;219;40;7448;2299;1063;5573
CATALUNYA;GLOBAL;2021-02-05;2021-02-11;--;;;0.0000;0.0000;289;0.0000;6642;192;2.7019;65;8;3;199;90;167;12;6453;172;427;807
CATALUNYA;GLOBAL;2021-02-05;2021-02-11;Si;;;962.5206;388.4612;270;19004.3881;10048;3161;2.7425;92;5;74;225;45;228;46;7557;2434;1103;7142
CATALUNYA;GLOBAL;2021-02-05;2021-02-11;No;297.415;0.833894;356.6581;148.0759;11419;3564.8183;160293;114611;4.6437;1295;219;320;5798;5621;5938;5724;144233;106904;29749;44219
CATALUNYA;GLOBAL;2021-02-04;2021-02-10;No;312.177;0.829929;376.1483;155.8304;12017;3577.2931;168695;107171;4.9011;1316;210;323;6164;5853;6380;5968;152007;99937;17550;48381
CATALUNYA;GLOBAL;2021-02-04;2021-02-10;--;;;0.0000;0.0000;318;0.0000;6766;199;2.8661;70;9;4;214;104;179;14;6554;180;228;868
CATALUNYA;GLOBAL;2021-02-04;2021-02-10;Si;;;1038.7741;408.6036;284;19837.4217;10757;3031;2.7229;98;5;88;237;47;233;48;7995;2325;1287;9302
CATALUNYA;GLOBAL;2021-02-03;2021-02-09;No;330.075;0.830853;397.2724;165.6468;12774;3597.1593;175364;102034;5.2214;1339;224;331;6602;6172;6894;6343;158354;95158;8162;53179
CATALUNYA;GLOBAL;2021-02-03;2021-02-09;--;;;0.0000;0.0000;349;0.0000;6741;197;3.2051;75;8;4;233;116;199;16;6529;179;160;923
CATALUNYA;GLOBAL;2021-02-03;2021-02-09;Si;;;1087.6915;427.3073;297;21056.0391;11643;2992;2.7921;111;5;88;249;48;260;48;8706;2325;1290;11671
CATALUNYA;GLOBAL;2021-02-02;2021-02-08;--;;;0.0000;0.0000;367;0.0000;6833;199;3.2765;68;10;3;242;125;205;18;6624;182;144;907
CATALUNYA;GLOBAL;2021-02-02;2021-02-08;Si;;;1102.0789;401.4099;279;21290.5546;11577;3221;2.5806;116;5;99;233;46;242;46;8687;2473;1147;13606
CATALUNYA;GLOBAL;2021-02-02;2021-02-08;No;347.897;0.834474;416.9052;175.8393;13560;3583.4267;179233;97106;5.5949;1400;219;340;7068;6492;7408;6726;162094;90531;5956;52879
CATALUNYA;GLOBAL;2021-02-01;2021-02-07;No;371.281;0.840821;441.5694;187.5360;14462;3650.4428;183510;97997;5.7358;1440;254;329;7518;6944;7699;7065;166118;91285;5092;53599
CATALUNYA;GLOBAL;2021-02-01;2021-02-07;--;;;0.0000;0.0000;382;0.0000;6936;198;3.4173;68;10;4;255;127;218;18;6723;183;163;924
CATALUNYA;GLOBAL;2021-02-01;2021-02-07;Si;;;1228.6885;441.6948;307;21778.2893;11862;3275;2.8599;120;4;102;259;48;274;51;8877;2487;1262;14940
CATALUNYA;GLOBAL;2021-01-31;2021-02-06;--;;;0.0000;0.0000;385;0.0000;6966;205;3.4423;75;11;3;257;128;219;20;6753;190;150;948
CATALUNYA;GLOBAL;2021-01-31;2021-02-06;Si;;;1277.6059;463.2760;322;21670.3834;11676;3386;2.9269;121;3;107;273;49;282;49;8723;2586;1453;16543
CATALUNYA;GLOBAL;2021-01-31;2021-02-06;No;381.664;0.85067;448.6626;191.0113;14730;3668.2990;184569;98315;5.8131;1464;257;346;7642;7088;7818;7221;167100;91610;5125;55157
CATALUNYA;GLOBAL;2021-01-30;2021-02-05;No;397.741;0.866468;459.0366;197.5469;15234;3696.0624;186438;98587;5.9435;1491;268;357;7893;7341;8087;7405;168813;91841;5160;56719
CATALUNYA;GLOBAL;2021-01-30;2021-02-05;--;;;0.0000;0.0000;396;0.0000;6882;203;3.5574;77;15;3;267;129;224;20;6671;188;144;990
CATALUNYA;GLOBAL;2021-01-30;2021-02-05;Si;;;1329.4007;509.3158;354;21968.2037;11749;3520;3.2656;129;3;116;294;60;314;59;8784;2638;1636;19010
CATALUNYA;GLOBAL;2021-01-29;2021-02-04;No;425.859;0.892792;476.9966;208.5822;16085;3795.9252;193320;99406;6.1479;1563;302;360;8321;7764;8644;7842;175528;92628;4985;53763
CATALUNYA;GLOBAL;2021-01-29;2021-02-04;--;;;0.0000;0.0000;409;0.0000;7062;211;3.8325;82;21;4;273;136;247;23;6851;194;143;1020
CATALUNYA;GLOBAL;2021-01-29;2021-02-04;Si;;;1409.9705;574.0594;399;23539.3137;12708;3653;3.4533;137;4;133;327;72;354;71;9555;2752;1729;21671
CATALUNYA;GLOBAL;2021-01-28;2021-02-03;--;;;0.0000;0.0000;399;0.0000;6862;229;3.7980;79;21;3;266;133;243;18;6659;213;117;1014
CATALUNYA;GLOBAL;2021-01-28;2021-02-03;Si;;;1500.6114;630.1704;438;24550.7517;12875;4189;3.7243;154;4;133;335;103;376;106;9764;3178;1811;24290
CATALUNYA;GLOBAL;2021-01-28;2021-02-03;No;451.244;0.913192;494.1396;220.3178;16990;3876.8035;198432;100531;6.3389;1651;304;372;8753;8237;9068;8324;180703;93665;5163;52665
CATALUNYA;GLOBAL;2021-01-27;2021-02-02;No;476.103;0.92966;512.1255;231.6255;17862;3956.8648;204028;101109;6.4291;1702;304;373;9114;8748;9257;8790;186337;94370;5560;44989
CATALUNYA;GLOBAL;2021-01-27;2021-02-02;--;;;0.0000;0.0000;417;0.0000;6796;237;4.0756;80;24;4;278;139;253;25;6601;220;127;896
CATALUNYA;GLOBAL;2021-01-27;2021-02-02;Si;;;1640.1697;660.3841;459;25626.9333;13604;4208;3.7522;156;4;145;335;124;378;129;10308;3204;2011;23201
CATALUNYA;GLOBAL;2021-01-26;2021-02-01;--;;;0.0000;0.0000;422;0.0000;6573;250;4.3893;89;23;6;291;131;261;29;6376;231;142;858
CATALUNYA;GLOBAL;2021-01-26;2021-02-01;Si;;;1929.3576;700.6690;487;26605.2801;14205;4287;3.7606;157;4;149;356;131;395;136;10763;3357;2179;24333
CATALUNYA;GLOBAL;2021-01-26;2021-02-01;No;499.123;0.939819;531.0840;241.0658;18590;4089.8207;210519;104871;6.4437;1734;314;376;9222;9368;9304;9417;192521;98012;6127;41204
CATALUNYA;GLOBAL;2021-01-25;2021-01-31;No;522.329;0.94716;551.4689;254.0333;19590;4168.3908;214011;107438;6.6050;1841;308;410;9377;10213;9384;10197;195820;100636;7097;35164
CATALUNYA;GLOBAL;2021-01-25;2021-01-31;--;;;0.0000;0.0000;460;0.0000;6325;254;4.7552;95;22;6;304;156;271;32;6138;234;117;735
CATALUNYA;GLOBAL;2021-01-25;2021-01-31;Si;;;2076.1096;786.9937;547;27845.4787;14595;4759;3.9182;171;4;166;406;141;432;143;10967;3708;2832;22762
CATALUNYA;GLOBAL;2021-01-24;2021-01-30;Si;;;2114.9557;814.3299;566;28632.4724;15071;4830;4.0156;178;4;177;406;160;442;164;11303;3788;2740;21020
CATALUNYA;GLOBAL;2021-01-24;2021-01-30;No;530.965;0.949821;559.0160;257.6513;19869;4193.6385;215722;107674;6.6877;1835;300;414;9420;10449;9501;10448;197396;100899;7251;33357
CATALUNYA;GLOBAL;2021-01-24;2021-01-30;--;;;0.0000;0.0000;476;0.0000;6299;250;4.8603;95;20;6;315;161;278;30;6108;229;116;706
CATALUNYA;GLOBAL;2021-01-23;2021-01-29;--;;;0.0000;0.0000;473;0.0000;6234;262;4.8839;92;19;6;311;162;276;31;6044;242;125;623
CATALUNYA;GLOBAL;2021-01-23;2021-01-29;Si;;;2186.8930;820.0848;570;29052.5861;15115;5078;3.9450;180;5;174;411;159;438;164;11245;4015;2971;18325
CATALUNYA;GLOBAL;2021-01-23;2021-01-29;No;538.503;0.950278;566.6798;261.4896;20165;4244.5100;219098;108221;6.6920;1830;312;398;9527;10638;9540;10688;200777;101495;8854;29735
CATALUNYA;GLOBAL;2021-01-22;2021-01-28;No;549.796;0.951246;577.9745;268.4143;20699;4360.1542;227046;109191;6.6512;1862;313;403;9655;11044;9598;11095;208498;102618;12067;18941
CATALUNYA;GLOBAL;2021-01-22;2021-01-28;--;;;0.0000;0.0000;473;0.0000;5834;263;4.9584;98;14;5;302;171;262;30;5644;245;166;385
CATALUNYA;GLOBAL;2021-01-22;2021-01-28;Si;;;2261.7077;835.9110;581;30606.4311;15824;5449;3.8035;188;4;175;417;164;433;171;11721;4159;3439;14479
CATALUNYA;GLOBAL;2021-01-21;2021-01-27;--;;;0.0000;0.0000;515;0.0000;5695;254;5.5313;101;16;5;333;182;283;34;5498;233;195;231
CATALUNYA;GLOBAL;2021-01-21;2021-01-27;Si;;;2290.4826;870.4409;605;31545.9319;16669;5257;3.7390;187;5;183;456;149;457;148;12239;3942;3697;10003
CATALUNYA;GLOBAL;2021-01-21;2021-01-27;No;563.595;0.961849;585.9495;273.8217;21116;4490.9704;236871;109454;6.5433;1881;333;394;9663;11453;9500;11516;218202;102981;13321;11340
CATALUNYA;GLOBAL;2021-01-20;2021-01-26;No;580.996;0.972731;597.2831;280.5000;21631;4582.6636;242822;110574;6.6001;1952;349;399;9648;11983;9629;12044;224229;104143;14814;8316
CATALUNYA;GLOBAL;2021-01-20;2021-01-26;--;;;0.0000;0.0000;543;0.0000;5526;247;5.8611;103;16;5;351;192;296;29;5318;227;245;168
CATALUNYA;GLOBAL;2021-01-20;2021-01-26;Si;;;2435.7959;979.7856;681;32291.2020;17002;5442;4.0507;192;4;179;510;171;506;168;12624;4015;3634;9320
CATALUNYA;GLOBAL;2021-01-19;2021-01-25;Si;;;2654.4852;1228.6885;854;36016.1139;19623;5410;4.5276;213;5;189;630;224;637;205;14664;3933;3889;5781
CATALUNYA;GLOBAL;2021-01-19;2021-01-25;No;602.359;0.981043;613.9982;290.0181;22365;4595.8645;245946;108468;6.7677;2017;348;394;9953;12412;9938;12382;227529;102275;16384;3322
CATALUNYA;GLOBAL;2021-01-19;2021-01-25;--;;;0.0000;0.0000;574;0.0000;5627;234;5.9900;104;18;5;360;214;308;29;5412;214;291;42
CATALUNYA;GLOBAL;2021-01-18;2021-01-24;--;;;0.0000;0.0000;595;0.0000;5518;238;6.2795;106;23;6;370;225;316;30;5292;218;450;28
CATALUNYA;GLOBAL;2021-01-18;2021-01-24;Si;;;2766.7074;1289.1158;896;37221.7826;20475;5396;4.5025;212;5;177;656;240;651;216;15343;3913;4199;4779
CATALUNYA;GLOBAL;2021-01-18;2021-01-24;No;621.163;0.983321;631.6989;297.4356;22937;4612.0350;249964;105697;6.9122;2027;335;375;10322;12615;10324;12582;231720;99663;24510;2379
CATALUNYA;GLOBAL;2021-01-17;2021-01-23;No;628.707;0.982956;639.6091;301.3647;23240;4615.8993;250898;105061;6.9602;2088;343;372;10526;12714;10481;12610;232692;99064;26033;2370
CATALUNYA;GLOBAL;2021-01-17;2021-01-23;--;;;0.0000;0.0000;585;0.0000;5484;240;6.1336;105;24;5;355;230;306;30;5258;220;489;28
CATALUNYA;GLOBAL;2021-01-17;2021-01-23;Si;;;2785.4111;1300.6258;904;37805.9132;20814;5463;4.5278;216;5;171;670;234;673;212;15613;3933;4426;4633
CATALUNYA;GLOBAL;2021-01-16;2021-01-22;--;;;0.0000;0.0000;622;0.0000;5582;231;6.3868;103;22;6;379;243;327;29;5362;212;542;26
CATALUNYA;GLOBAL;2021-01-16;2021-01-22;Si;;;2825.6959;1366.8081;950;38377.0951;21249;5425;4.6439;222;5;173;705;245;706;212;15910;3858;4755;3824
CATALUNYA;GLOBAL;2021-01-16;2021-01-22;No;629.604;0.976695;644.6275;305.1901;23535;4602.7891;250884;104064;7.0702;2155;348;369;10675;12860;10684;12717;232825;98156;27482;1991
CATALUNYA;GLOBAL;2021-01-15;2021-01-21;No;633.952;0.963647;657.8673;309.5602;23872;4534.6968;247770;101927;7.2443;2152;324;355;10810;13062;10739;12894;230164;96065;36524;1427
CATALUNYA;GLOBAL;2021-01-15;2021-01-21;--;;;0.0000;0.0000;642;0.0000;5740;230;6.5760;96;25;7;392;250;344;33;5526;207;707;22
CATALUNYA;GLOBAL;2021-01-15;2021-01-21;Si;;;2966.6930;1425.7967;991;39592.8350;22129;5390;4.6982;224;4;159;730;261;742;224;16651;3910;6284;2561
CATALUNYA;GLOBAL;2021-01-14;2021-01-20;Si;;;3107.6900;1420.0417;987;42317.8188;23865;5548;4.3772;223;5;152;729;258;746;219;17964;4082;8523;1555
CATALUNYA;GLOBAL;2021-01-14;2021-01-20;No;639.187;0.953911;670.0697;312.1277;24070;4375.8060;239220;98224;7.5846;2131;327;363;10941;13129;10946;12937;222228;92661;45797;913
CATALUNYA;GLOBAL;2021-01-14;2021-01-20;--;;;0.0000;0.0000;645;0.0000;5674;219;6.6631;91;24;7;387;258;345;33;5474;199;843;20
CATALUNYA;GLOBAL;2021-01-13;2021-01-19;--;;;0.0000;0.0000;629;0.0000;5672;219;6.4743;97;20;8;373;256;339;29;5487;197;973;2
CATALUNYA;GLOBAL;2021-01-13;2021-01-19;Si;;;2969.5705;1456.0103;1012;49239.6230;28121;6103;3.8419;221;5;146;757;255;771;212;21188;4398;10702;586
CATALUNYA;GLOBAL;2021-01-13;2021-01-19;No;637.135;0.997183;638.9347;316.7831;24429;4238.7395;232927;93947;8.0093;2067;307;349;11431;12998;11580;12843;216255;88677;55416;266
CATALUNYA;GLOBAL;2021-01-12;2021-01-18;No;671.742;1.04587;642.2804;323.9800;24984;4069.8766;222478;91374;8.5492;2052;308;341;11784;13200;11951;13075;206418;86312;65518;133
CATALUNYA;GLOBAL;2021-01-12;2021-01-18;--;;;0.0000;0.0000;632;0.0000;5722;210;6.3022;93;18;6;367;265;332;30;5554;190;1196;0
CATALUNYA;GLOBAL;2021-01-12;2021-01-18;Si;;;2786.8498;1425.7967;991;52958.7799;30621;6188;3.5479;216;4;142;734;257;752;227;23129;4465;12997;244
CATALUNYA;GLOBAL;2021-01-11;2021-01-17;--;;;0.0000;0.0000;612;0.0000;6143;191;5.8051;90;15;4;358;254;329;29;5995;172;1159;0
CATALUNYA;GLOBAL;2021-01-11;2021-01-17;Si;;;2697.6476;1477.5915;1027;56519.6748;32892;6392;3.5000;218;3;136;771;256;809;225;24897;4646;14523;90
CATALUNYA;GLOBAL;2021-01-11;2021-01-17;No;697.808;1.09359;638.0919;334.2633;25777;3893.4408;210185;90061;9.1903;1975;328;344;12025;13752;12105;13608;194616;85169;63177;57
CATALUNYA;GLOBAL;2021-01-10;2021-01-16;No;715.298;1.12207;637.4824;338.2443;26084;3854.5772;206861;90388;9.3397;1956;320;332;12049;14035;12039;13833;191496;85515;63822;0
CATALUNYA;GLOBAL;2021-01-10;2021-01-16;--;;;0.0000;0.0000;623;0.0000;6161;187;5.9004;91;18;5;368;255;335;30;6019;167;1172;0
CATALUNYA;GLOBAL;2021-01-10;2021-01-16;Si;;;2707.7188;1484.7852;1032;56413.2076;33069;6141;3.4387;213;4;131;771;261;799;219;25143;4461;16227;0
CATALUNYA;GLOBAL;2021-01-09;2021-01-15;Si;;;2673.1889;1458.8878;1014;57070.7143;33639;6028;3.3246;213;5;132;731;283;762;239;25699;4410;19230;0
CATALUNYA;GLOBAL;2021-01-09;2021-01-15;No;750.927;1.18475;633.8256;339.4373;26176;3781.1811;201655;89934;9.5397;1927;331;333;12080;14096;12072;13834;186469;85091;65441;0
CATALUNYA;GLOBAL;2021-01-09;2021-01-15;--;;;0.0000;0.0000;599;0.0000;6147;186;5.6763;88;18;4;352;247;319;31;6000;166;1181;0
CATALUNYA;GLOBAL;2021-01-08;2021-01-14;--;;;0.0000;0.0000;591;0.0000;6347;173;5.4909;87;15;3;354;237;320;29;6199;157;1212;0
CATALUNYA;GLOBAL;2021-01-08;2021-01-14;Si;;;2552.3343;1540.8963;1071;57624.6313;33990;6062;3.4010;202;5;130;796;275;809;219;25751;4475;22256;0
CATALUNYA;GLOBAL;2021-01-08;2021-01-14;No;804.105;1.34359;598.4761;348.3071;26860;3620.7861;189128;90092;10.2585;1895;304;325;12509;14351;12600;14053;174493;85320;65803;0
CATALUNYA;GLOBAL;2021-01-07;2021-01-13;No;845.09;1.42948;591.1884;357.9419;27603;3447.2679;171690;94149;10.9330;1839;286;310;12465;15138;12213;14778;157633;89244;64855;0
CATALUNYA;GLOBAL;2021-01-07;2021-01-13;--;;;0.0000;0.0000;560;0.0000;6549;166;4.9664;89;16;4;327;233;296;29;6395;149;1248;0
CATALUNYA;GLOBAL;2021-01-07;2021-01-13;Si;;;2556.6506;1687.6483;1173;57444.7881;33095;6832;3.8084;192;5;127;823;350;860;292;25229;5020;25452;0
CATALUNYA;GLOBAL;2021-01-06;2021-01-12;--;;;0.0000;0.0000;488;0.0000;5902;140;4.8176;79;18;2;281;207;254;30;5767;128;1124;0
CATALUNYA;GLOBAL;2021-01-06;2021-01-12;Si;;;2483.2745;1513.5601;1052;45825.4801;26001;5850;4.2147;180;5;124;732;320;769;255;19870;4426;24181;0
CATALUNYA;GLOBAL;2021-01-06;2021-01-12;No;828.014;1.41864;583.6673;322.1516;24843;2860.5144;138169;82422;11.5846;1752;281;291;10862;13981;10273;13441;126526;78176;54831;0
CATALUNYA;GLOBAL;2021-01-05;2021-01-11;No;794.547;1.39239;570.6349;318.3003;24546;2758.7195;128435;84306;11.8874;1660;267;281;10353;14193;9837;13634;117320;80125;50026;0
CATALUNYA;GLOBAL;2021-01-05;2021-01-11;--;;;0.0000;0.0000;472;0.0000;5962;146;4.8338;79;18;3;287;185;261;27;5820;138;1029;0
CATALUNYA;GLOBAL;2021-01-05;2021-01-11;Si;;;2250.1978;1361.0531;946;39166.9664;20956;6267;4.4006;162;7;120;643;303;676;237;16065;4682;26467;0
CATALUNYA;GLOBAL;2021-01-04;2021-01-10;--;;;0.0000;0.0000;474;0.0000;5627;150;5.0971;79;16;3;284;190;257;29;5473;138;903;0
CATALUNYA;GLOBAL;2021-01-04;2021-01-10;Si;;;2149.4856;1220.0561;848;35305.3737;17814;6725;4.3891;145;8;112;541;307;582;237;13725;4935;25017;0
CATALUNYA;GLOBAL;2021-01-04;2021-01-10;No;743.308;1.36122;546.0615;303.8285;23430;2688.0855;121507;85787;11.7049;1613;257;266;9471;13959;9051;13442;110654;81514;43756;0
CATALUNYA;GLOBAL;2021-01-03;2021-01-09;--;;;0.0000;0.0000;464;0.0000;5584;148;5.0476;76;14;2;279;185;254;27;5429;138;850;0
CATALUNYA;GLOBAL;2021-01-03;2021-01-09;Si;;;2102.0070;1222.9336;850;34301.1294;17027;6814;4.5002;147;7;107;553;297;579;234;13070;4996;22972;0
CATALUNYA;GLOBAL;2021-01-03;2021-01-09;No;707.775;1.31672;537.5289;299.2380;23076;2685.0122;121002;86055;11.5643;1591;266;261;9344;13732;8964;13241;110216;81797;41151;0
CATALUNYA;GLOBAL;2021-01-02;2021-01-08;No;657.911;1.25257;525.2487;294.3882;22702;2644.0219;117113;86783;11.5092;1541;231;256;9017;13685;8570;13196;106567;82551;36592;0
CATALUNYA;GLOBAL;2021-01-02;2021-01-08;--;;;0.0000;0.0000;452;0.0000;5522;145;4.9237;80;13;5;267;185;244;27;5369;135;774;0
CATALUNYA;GLOBAL;2021-01-02;2021-01-08;Si;;;2066.0384;1214.3011;844;33332.8537;16286;6882;4.6420;136;6;106;563;281;579;234;12465;5049;20474;0
CATALUNYA;GLOBAL;2021-01-01;2021-01-07;--;;;0.0000;0.0000;362;0.0000;4349;127;4.8190;73;12;8;204;158;186;23;4219;118;519;0
CATALUNYA;GLOBAL;2021-01-01;2021-01-07;Si;;;1820.0129;1011.4380;703;26547.7303;12340;6112;4.8163;130;6;97;424;279;448;235;9682;4499;15125;0
CATALUNYA;GLOBAL;2021-01-01;2021-01-07;No;605.512;1.26695;477.9302;250.1690;19292;2172.8736;93156;74407;11.5770;1439;237;254;7195;12097;6464;11505;84338;70875;22897;0
CATALUNYA;GLOBAL;2020-12-31;2021-01-06;No;619.223;1.38187;448.1050;233.2464;17987;2103.2511;90508;71686;11.4801;1390;234;245;6755;11232;6513;10734;81917;68317;13219;0
CATALUNYA;GLOBAL;2020-12-31;2021-01-06;--;;;0.0000;0.0000;354;0.0000;4200;132;4.9774;76;13;8;206;148;188;21;4074;125;317;0
CATALUNYA;GLOBAL;2020-12-31;2021-01-06;Si;;;1592.6911;869.0022;604;23509.1000;10399;5941;4.4310;130;5;95;385;219;375;183;8180;4413;10768;0
CATALUNYA;GLOBAL;2020-12-30;2021-01-05;--;;;0.0000;0.0000;403;0.0000;4681;159;4.9467;78;10;8;232;171;205;27;4539;151;269;0
CATALUNYA;GLOBAL;2020-12-30;2021-01-05;Si;;;1702.0358;969.7144;674;28452.6293;12636;7140;4.1444;131;7;94;431;243;418;210;9920;5233;11236;0
CATALUNYA;GLOBAL;2020-12-30;2021-01-05;No;682.922;1.47543;462.8620;261.5156;20167;2510.7808;107150;86471;10.9951;1413;222;256;7580;12587;7468;12249;96907;82418;12221;0
CATALUNYA;GLOBAL;2020-12-29;2021-01-04;--;;;0.0000;0.0000;412;0.0000;4417;152;5.3858;81;8;7;242;170;211;27;4279;140;72;0
CATALUNYA;GLOBAL;2020-12-29;2021-01-04;Si;;;1676.1384;889.1446;618;28044.0256;11791;7701;3.8024;134;7;84;409;209;386;176;9255;5525;6379;0
CATALUNYA;GLOBAL;2020-12-29;2021-01-04;No;658.244;1.50278;438.0163;252.3346;19459;2470.6723;104288;86240;10.6028;1385;214;255;7155;12304;6853;11829;94161;82037;4333;0
CATALUNYA;GLOBAL;2020-12-28;2021-01-03;No;627.536;1.51266;414.8563;242.2329;18680;2436.8920;103754;84169;10.2648;1383;199;255;6920;11760;6722;11148;93909;80181;2583;0
CATALUNYA;GLOBAL;2020-12-28;2021-01-03;--;;;0.0000;0.0000;371;0.0000;4350;164;5.2307;73;9;7;226;145;202;27;4223;155;32;0
CATALUNYA;GLOBAL;2020-12-28;2021-01-03;Si;;;1648.8022;929.4295;646;28429.6093;11497;8263;3.8023;143;7;89;427;219;395;179;9028;6068;5056;0
CATALUNYA;GLOBAL;2020-12-27;2021-01-02;--;;;0.0000;0.0000;363;0.0000;4453;174;5.1236;69;9;7;224;139;202;28;4325;164;33;0
CATALUNYA;GLOBAL;2020-12-27;2021-01-02;Si;;;1614.2723;879.0734;611;28449.7518;11332;8442;3.6638;133;7;95;395;216;379;175;8899;6222;5614;0
CATALUNYA;GLOBAL;2020-12-27;2021-01-02;No;616.011;1.51432;406.7905;238.2908;18376;2428.3723;103660;83606;10.1033;1356;191;240;6805;11571;6589;10932;93812;79607;2825;0
CATALUNYA;GLOBAL;2020-12-26;2021-01-01;No;599.062;1.49845;399.7881;230.8604;17803;2383.0379;101919;81851;9.9636;1312;184;225;6645;11158;6407;10541;92213;77887;2140;0
CATALUNYA;GLOBAL;2020-12-26;2021-01-01;--;;;0.0000;0.0000;345;0.0000;4065;177;5.3298;68;9;4;214;131;191;28;3942;167;29;0
CATALUNYA;GLOBAL;2020-12-26;2021-01-01;Si;;;1538.0188;851.7372;592;27983.5983;10968;8482;3.6579;132;11;90;391;201;383;155;8481;6227;4289;0
CATALUNYA;GLOBAL;2020-12-25;2020-12-31;--;;;0.0000;0.0000;354;0.0000;4049;177;5.4457;70;10;1;223;131;196;27;3928;167;29;0
CATALUNYA;GLOBAL;2020-12-25;2020-12-31;Si;;;1578.3037;808.5749;562;27937.5584;10708;8710;3.5526;134;12;93;380;182;374;145;8282;6327;4287;0
CATALUNYA;GLOBAL;2020-12-25;2020-12-31;No;546.893;1.32211;413.6503;227.7612;17564;2380.7946;101859;81738;9.8768;1273;188;213;6603;10961;6391;10397;92193;77781;2138;0
CATALUNYA;GLOBAL;2020-12-24;2020-12-30;No;460.238;1.1585;397.2724;214.8585;16569;2416.5589;104305;82050;9.0294;1250;176;197;6161;10408;5817;9796;94733;78180;1273;0
CATALUNYA;GLOBAL;2020-12-24;2020-12-30;--;;;0.0000;0.0000;352;0.0000;3894;179;5.6752;56;8;0;224;128;196;28;3780;167;23;0
CATALUNYA;GLOBAL;2020-12-24;2020-12-30;Si;;;1555.2837;723.6889;503;35426.2283;9970;14653;2.5146;127;12;94;342;161;344;118;7776;10597;2572;0
CATALUNYA;GLOBAL;2020-12-23;2020-12-29;No;399.462;1.06077;376.5762;201.3464;15527;2463.0215;108203;81735;8.2134;1215;184;194;5915;9612;5545;8969;98754;77958;359;0
CATALUNYA;GLOBAL;2020-12-23;2020-12-29;--;;;0.0000;0.0000;331;0.0000;4197;189;5.2966;50;8;1;223;108;202;23;4075;173;3;0
